tag,number,title,link,acceptance,difficulty,tags
Sliding Window,2302,Count Subarrays With Score Less Than K,https://leetcode.com/problems/count-subarrays-with-score-less-than-k,51.70%,Hard,
Sliding Window,2398,Maximum Number of Robots Within Budget,https://leetcode.com/problems/maximum-number-of-robots-within-budget,31.30%,Hard,
Sliding Window,2379,Minimum Recolors to Get K Consecutive Black Blocks,https://leetcode.com/problems/minimum-recolors-to-get-k-consecutive-black-blocks,56.40%,Easy,
Sliding Window,2401,Longest Nice Subarray,https://leetcode.com/problems/longest-nice-subarray,47.50%,Medium,
Sliding Window,2411,Smallest Subarrays With Maximum Bitwise OR,https://leetcode.com/problems/smallest-subarrays-with-maximum-bitwise-or,39.80%,Medium,
Union Find,128,Longest Consecutive Sequence,https://leetcode.com/problems/longest-consecutive-sequence,49.00%,Medium,
Union Find,130,Surrounded Regions,https://leetcode.com/problems/surrounded-regions,35.70%,Medium,
Union Find,200,Number of Islands,https://leetcode.com/problems/number-of-islands,56.00%,Medium,
Union Find,261,Graph Valid Tree,https://leetcode.com/problems/graph-valid-tree,46.70%,Medium,
Union Find,305,Number of Islands II,https://leetcode.com/problems/number-of-islands-ii,39.50%,Hard,
Union Find,323,Number of Connected Components in an Undirected Graph,https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph,61.90%,Medium,
Union Find,399,Evaluate Division,https://leetcode.com/problems/evaluate-division,59.40%,Medium,
Union Find,547,Number of Provinces,https://leetcode.com/problems/number-of-provinces,63.20%,Medium,
Union Find,684,Redundant Connection,https://leetcode.com/problems/redundant-connection,61.90%,Medium,
Union Find,685,Redundant Connection II,https://leetcode.com/problems/redundant-connection-ii,34.10%,Hard,
Union Find,694,Number of Distinct Islands,https://leetcode.com/problems/number-of-distinct-islands,60.50%,Medium,
Union Find,695,Max Area of Island,https://leetcode.com/problems/max-area-of-island,71.60%,Medium,
Union Find,711,Number of Distinct Islands II,https://leetcode.com/problems/number-of-distinct-islands-ii,51.80%,Hard,
Union Find,721,Accounts Merge,https://leetcode.com/problems/accounts-merge,56.30%,Medium,
Union Find,737,Sentence Similarity II,https://leetcode.com/problems/sentence-similarity-ii,48.70%,Medium,
Union Find,765,Couples Holding Hands,https://leetcode.com/problems/couples-holding-hands,56.80%,Hard,
Union Find,778,Swim in Rising Water,https://leetcode.com/problems/swim-in-rising-water,59.60%,Hard,
Union Find,785,Is Graph Bipartite?,https://leetcode.com/problems/is-graph-bipartite,52.60%,Medium,
Union Find,803,Bricks Falling When Hit,https://leetcode.com/problems/bricks-falling-when-hit,34.20%,Hard,
Union Find,827,Making A Large Island,https://leetcode.com/problems/making-a-large-island,44.70%,Hard,
Union Find,839,Similar String Groups,https://leetcode.com/problems/similar-string-groups,47.40%,Hard,
Union Find,886,Possible Bipartition,https://leetcode.com/problems/possible-bipartition,48.30%,Medium,
Union Find,924,Minimize Malware Spread,https://leetcode.com/problems/minimize-malware-spread,42.10%,Hard,
Union Find,928,Minimize Malware Spread II,https://leetcode.com/problems/minimize-malware-spread-ii,42.60%,Hard,
Union Find,947,Most Stones Removed with Same Row or Column,https://leetcode.com/problems/most-stones-removed-with-same-row-or-column,57.00%,Medium,
Union Find,952,Largest Component Size by Common Factor,https://leetcode.com/problems/largest-component-size-by-common-factor,40.30%,Hard,
Union Find,959,Regions Cut By Slashes,https://leetcode.com/problems/regions-cut-by-slashes,69.00%,Medium,
Union Find,990,Satisfiability of Equality Equations,https://leetcode.com/problems/satisfiability-of-equality-equations,50.70%,Medium,
Union Find,1061,Lexicographically Smallest Equivalent String,https://leetcode.com/problems/lexicographically-smallest-equivalent-string,70.30%,Medium,
Union Find,1020,Number of Enclaves,https://leetcode.com/problems/number-of-enclaves,64.70%,Medium,
Union Find,1101,The Earliest Moment When Everyone Become Friends,https://leetcode.com/problems/the-earliest-moment-when-everyone-become-friends,64.90%,Medium,
Union Find,1102,Path With Maximum Minimum Value,https://leetcode.com/problems/path-with-maximum-minimum-value,53.30%,Medium,
Union Find,1135,Connecting Cities With Minimum Cost,https://leetcode.com/problems/connecting-cities-with-minimum-cost,61.10%,Medium,
Union Find,1168,Optimize Water Distribution in a Village,https://leetcode.com/problems/optimize-water-distribution-in-a-village,64.40%,Hard,
Union Find,1258,Synonymous Sentences,https://leetcode.com/problems/synonymous-sentences,56.40%,Medium,
Union Find,1627,Graph Connectivity With Threshold,https://leetcode.com/problems/graph-connectivity-with-threshold,45.50%,Hard,
Union Find,1632,Rank Transform of a Matrix,https://leetcode.com/problems/rank-transform-of-a-matrix,40.90%,Hard,
Union Find,1361,Validate Binary Tree Nodes,https://leetcode.com/problems/validate-binary-tree-nodes,40.50%,Medium,
Union Find,1202,Smallest String With Swaps,https://leetcode.com/problems/smallest-string-with-swaps,57.50%,Medium,
Union Find,2204,Distance to a Cycle in Undirected Graph,https://leetcode.com/problems/distance-to-a-cycle-in-undirected-graph,71.60%,Hard,
Union Find,1254,Number of Closed Islands,https://leetcode.com/problems/number-of-closed-islands,64.20%,Medium,
Union Find,1267,Count Servers that Communicate,https://leetcode.com/problems/count-servers-that-communicate,59.10%,Medium,
Union Find,1319,Number of Operations to Make Network Connected,https://leetcode.com/problems/number-of-operations-to-make-network-connected,58.30%,Medium,
Union Find,1391,Check if There is a Valid Path in a Grid,https://leetcode.com/problems/check-if-there-is-a-valid-path-in-a-grid,47.00%,Medium,
Union Find,1489,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,https://leetcode.com/problems/find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree,53.40%,Hard,
Union Find,1559,Detect Cycles in 2D Grid,https://leetcode.com/problems/detect-cycles-in-2d-grid,48.10%,Medium,
Union Find,1569,Number of Ways to Reorder Array to Get Same BST,https://leetcode.com/problems/number-of-ways-to-reorder-array-to-get-same-bst,48.40%,Hard,
Union Find,1579,Remove Max Number of Edges to Keep Graph Fully Traversable,https://leetcode.com/problems/remove-max-number-of-edges-to-keep-graph-fully-traversable,52.50%,Hard,
Union Find,1584,Min Cost to Connect All Points,https://leetcode.com/problems/min-cost-to-connect-all-points,64.40%,Medium,
Union Find,1631,Path With Minimum Effort,https://leetcode.com/problems/path-with-minimum-effort,55.30%,Medium,
Union Find,1697,Checking Existence of Edge Length Limited Paths,https://leetcode.com/problems/checking-existence-of-edge-length-limited-paths,50.10%,Hard,
Union Find,1722,Minimize Hamming Distance After Swap Operations,https://leetcode.com/problems/minimize-hamming-distance-after-swap-operations,48.60%,Medium,
Union Find,1724,Checking Existence of Edge Length Limited Paths II,https://leetcode.com/problems/checking-existence-of-edge-length-limited-paths-ii,51.40%,Hard,
Union Find,10006,Design an Application Monitoring System,https://leetcode.com/problems/design-an-application-monitoring-system,25.10%,Hard,
Union Find,1905,Count Sub Islands,https://leetcode.com/problems/count-sub-islands,67.90%,Medium,
Union Find,2307,Check for Contradictions in Equations,https://leetcode.com/problems/check-for-contradictions-in-equations,40.60%,Hard,
Union Find,1970,Last Day Where You Can Still Cross,https://leetcode.com/problems/last-day-where-you-can-still-cross,49.00%,Hard,
Union Find,1971,Find if Path Exists in Graph,https://leetcode.com/problems/find-if-path-exists-in-graph,50.50%,Easy,
Union Find,1998,GCD Sort of an Array,https://leetcode.com/problems/gcd-sort-of-an-array,45.50%,Hard,
Union Find,2003,Smallest Missing Genetic Value in Each Subtree,https://leetcode.com/problems/smallest-missing-genetic-value-in-each-subtree,44.00%,Hard,
Union Find,2076,Process Restricted Friend Requests,https://leetcode.com/problems/process-restricted-friend-requests,53.30%,Hard,
Union Find,2092,Find All People With Secret,https://leetcode.com/problems/find-all-people-with-secret,34.10%,Hard,
Union Find,2157,Groups of Strings,https://leetcode.com/problems/groups-of-strings,25.00%,Hard,
Union Find,2316,Count Unreachable Pairs of Nodes in an Undirected Graph,https://leetcode.com/problems/count-unreachable-pairs-of-nodes-in-an-undirected-graph,38.40%,Medium,
Union Find,2334,Subarray With Elements Greater Than Varying Threshold,https://leetcode.com/problems/subarray-with-elements-greater-than-varying-threshold,39.30%,Hard,
Union Find,2382,Maximum Segment Sum After Removals,https://leetcode.com/problems/maximum-segment-sum-after-removals,47.80%,Hard,
Union Find,2421,Number of Good Paths,https://leetcode.com/problems/number-of-good-paths,36.10%,Hard,
Union Find,2371,Minimize Maximum Value in a Grid,https://leetcode.com/problems/minimize-maximum-value-in-a-grid,69.80%,Hard,
Union Find,2424,Longest Uploaded Prefix,https://leetcode.com/problems/longest-uploaded-prefix,52.40%,Medium,
Linked List,2,Add Two Numbers,https://leetcode.com/problems/add-two-numbers,39.60%,Medium,
Linked List,19,Remove Nth Node From End of List,https://leetcode.com/problems/remove-nth-node-from-end-of-list,39.80%,Medium,
Linked List,21,Merge Two Sorted Lists,https://leetcode.com/problems/merge-two-sorted-lists,61.70%,Easy,
Linked List,23,Merge k Sorted Lists,https://leetcode.com/problems/merge-k-sorted-lists,48.20%,Hard,
Linked List,24,Swap Nodes in Pairs,https://leetcode.com/problems/swap-nodes-in-pairs,60.20%,Medium,
Linked List,25,Reverse Nodes in k-Group,https://leetcode.com/problems/reverse-nodes-in-k-group,53.20%,Hard,
Linked List,61,Rotate List,https://leetcode.com/problems/rotate-list,35.70%,Medium,
Linked List,82,Remove Duplicates from Sorted List II,https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii,45.30%,Medium,
Linked List,83,Remove Duplicates from Sorted List,https://leetcode.com/problems/remove-duplicates-from-sorted-list,49.80%,Easy,
Linked List,86,Partition List,https://leetcode.com/problems/partition-list,51.20%,Medium,
Linked List,92,Reverse Linked List II,https://leetcode.com/problems/reverse-linked-list-ii,45.30%,Medium,
Linked List,109,Convert Sorted List to Binary Search Tree,https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree,57.10%,Medium,
Linked List,114,Flatten Binary Tree to Linked List,https://leetcode.com/problems/flatten-binary-tree-to-linked-list,60.90%,Medium,
Linked List,116,Populating Next Right Pointers in Each Node,https://leetcode.com/problems/populating-next-right-pointers-in-each-node,59.20%,Medium,
Linked List,117,Populating Next Right Pointers in Each Node II,https://leetcode.com/problems/populating-next-right-pointers-in-each-node-ii,49.50%,Medium,
Linked List,138,Copy List with Random Pointer,https://leetcode.com/problems/copy-list-with-random-pointer,50.30%,Medium,
Linked List,141,Linked List Cycle,https://leetcode.com/problems/linked-list-cycle,46.80%,Easy,
Linked List,142,Linked List Cycle II,https://leetcode.com/problems/linked-list-cycle-ii,46.10%,Medium,
Linked List,143,Reorder List,https://leetcode.com/problems/reorder-list,50.70%,Medium,
Linked List,146,LRU Cache,https://leetcode.com/problems/lru-cache,40.50%,Medium,
Linked List,147,Insertion Sort List,https://leetcode.com/problems/insertion-sort-list,50.00%,Medium,
Linked List,148,Sort List,https://leetcode.com/problems/sort-list,53.90%,Medium,
Linked List,160,Intersection of Two Linked Lists,https://leetcode.com/problems/intersection-of-two-linked-lists,52.90%,Easy,
Linked List,203,Remove Linked List Elements,https://leetcode.com/problems/remove-linked-list-elements,44.60%,Easy,
Linked List,206,Reverse Linked List,https://leetcode.com/problems/reverse-linked-list,72.20%,Easy,
Linked List,234,Palindrome Linked List,https://leetcode.com/problems/palindrome-linked-list,49.30%,Easy,
Linked List,237,Delete Node in a Linked List,https://leetcode.com/problems/delete-node-in-a-linked-list,73.80%,Medium,
Linked List,328,Odd Even Linked List,https://leetcode.com/problems/odd-even-linked-list,60.10%,Medium,
Linked List,355,Design Twitter,https://leetcode.com/problems/design-twitter,36.40%,Medium,
Linked List,369,Plus One Linked List,https://leetcode.com/problems/plus-one-linked-list,60.90%,Medium,
Linked List,379,Design Phone Directory,https://leetcode.com/problems/design-phone-directory,50.80%,Medium,
Linked List,382,Linked List Random Node,https://leetcode.com/problems/linked-list-random-node,59.40%,Medium,
Linked List,432,All O`one Data Structure,https://leetcode.com/problems/all-oone-data-structure,36.60%,Hard,
Linked List,445,Add Two Numbers II,https://leetcode.com/problems/add-two-numbers-ii,59.40%,Medium,
Linked List,460,LFU Cache,https://leetcode.com/problems/lfu-cache,40.30%,Hard,
Linked List,1721,Swapping Nodes in a Linked List,https://leetcode.com/problems/swapping-nodes-in-a-linked-list,67.80%,Medium,
Linked List,716,Max Stack,https://leetcode.com/problems/max-stack,45.20%,Hard,
Linked List,725,Split Linked List in Parts,https://leetcode.com/problems/split-linked-list-in-parts,57.20%,Medium,
Linked List,426,Convert Binary Search Tree to Sorted Doubly Linked List,https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list,64.60%,Medium,
Linked List,430,Flatten a Multilevel Doubly Linked List,https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list,59.40%,Medium,
Linked List,705,Design HashSet,https://leetcode.com/problems/design-hashset,66.00%,Easy,
Linked List,706,Design HashMap,https://leetcode.com/problems/design-hashmap,65.10%,Easy,
Linked List,817,Linked List Components,https://leetcode.com/problems/linked-list-components,58.10%,Medium,
Linked List,707,Design Linked List,https://leetcode.com/problems/design-linked-list,27.40%,Medium,
Linked List,708,Insert into a Sorted Circular Linked List,https://leetcode.com/problems/insert-into-a-sorted-circular-linked-list,34.50%,Medium,
Linked List,641,Design Circular Deque,https://leetcode.com/problems/design-circular-deque,57.70%,Medium,
Linked List,622,Design Circular Queue,https://leetcode.com/problems/design-circular-queue,51.80%,Medium,
Linked List,876,Middle of the Linked List,https://leetcode.com/problems/middle-of-the-linked-list,73.70%,Easy,
Linked List,1019,Next Greater Node In Linked List,https://leetcode.com/problems/next-greater-node-in-linked-list,59.80%,Medium,
Linked List,1171,Remove Zero Sum Consecutive Nodes from Linked List,https://leetcode.com/problems/remove-zero-sum-consecutive-nodes-from-linked-list,42.90%,Medium,
Linked List,1206,Design Skiplist,https://leetcode.com/problems/design-skiplist,60.60%,Hard,
